areaacres,areasqkm,states,huc10,name
127899.000000000000000,517.602051950000032,CA,1806000605,Morro Bay-Frontal Estero Bay
164196.000000000000000,664.490952440000001,CA,1806000401,Upper San Juan Creek
131879.000000000000000,533.705161910000015,CA,1801010509,Lower Van Duzen River
90839.000000000000000,367.621174610000025,CA,1807030410,Otay River
56178.000000000000000,227.348507540000014,CA,1801020702,Willow Creek
47609.000000000000000,192.672554009999999,CA,1805000201,Conn Creek
103493.000000000000000,418.830960510000011,CA,1806000503,Huerhuero Creek
123216.000000000000000,498.647470279999993,CA,1809020109,Salt Lake
124073.000000000000000,502.116793079999979,CA,1804000905,Falls Creek-Tuolumne River
202977.000000000000000,821.436758560000044,CA,1805000410,San Francisco Bay
86475.000000000000000,349.960767780000026,CA,1809010104,Lee Vining Creek-Frontal Mono Lake
149824.000000000000000,606.327536069999951,CA,1803001215,Antelope Plain
85120.000000000000000,344.475861490000000,AZ,1503010407,Mohave Wash-Colorado River
40908.000000000000000,165.552733509999996,CA,1804000605,Granite Creek
112537.000000000000000,455.432082400000013,CA,1802015403,Churn Creek-Sacramento River
40211.000000000000000,162.733514789999987,CA,1804001301,Camp Creek
225648.000000000000000,913.183226900000022,CA,1809020311,Upper Kingston Wash
218647.000000000000000,884.851645619999999,CA,1801010205,Big Lagoon-Frontal Pacific Ocean
43708.000000000000000,176.882712529999992,CA,1809020401,Santa Rosa Wash
68169.000000000000000,275.874864419999994,CA,1804005101,Rock Creek
73675.000000000000000,298.160616960000027,CA,1801021201,Upper South Fork Trinity River
53131.000000000000000,215.017863769999991,CA,1807010605,San Jose Creek
79245.000000000000000,320.700725530000000,CA,1802010404,Colusa Drain
162535.000000000000000,657.771288130000016,CA,1807020305,Upper Santa Ana River
65311.000000000000000,264.311811780000028,CA,1806001004,Redrock Canyon-Santa Ynez River
132447.000000000000000,536.004287200000022,CA,1803000105,Brush Creek-Kern River
69418.000000000000000,280.931822140000008,CA,1804000807,Dry Creek
69128.000000000000000,279.757620439999982,CA,1802012509,Dry Creek
242165.000000000000000,980.029174290000014,"CA,NV",1604020309,Smoke Creek-Frontal Smoke Creek Desert
109590.000000000000000,443.502651920000005,CA,1810020104,Little Morongo Creek-Morongo Wash
129176.000000000000000,522.767925590000004,CA,1810010009,Pipes Wash
61450.000000000000000,248.685589649999997,CA,1802010412,Sacramento River
111491.000000000000000,451.196624960000008,CA,1801020607,Bogus Creek-Klamath River
82367.000000000000000,333.335727130000009,CA,1808000203,Dry Valley-Grasshopper Valley
170908.000000000000000,691.656591410000033,CA,1809020613,Sacatara Creek-Kings Canyon
46479.000000000000000,188.099709439999998,CA,1802012503,Middle North Yuba River
146570.000000000000000,593.159071540000014,CA,1804000801,Headwaters Merced River
175917.000000000000000,711.925420020000047,"CA,NV",1605030102,Rough Creek
78008.000000000000000,315.693322000000023,CA,1810010052,Ford Well
77360.000000000000000,313.071444079999992,CA,1804000103,Cottonwood Creek-San Joaquin River
82656.000000000000000,334.502353369999980,CA,1803000710,Lower Cottonwood Creek
51835.000000000000000,209.775210609999988,CA,1802011506,Lower Stony Creek
98148.000000000000000,397.197680740000010,CA,1804001307,Laguna
145360.000000000000000,588.262242829999991,CA,1809020818,Devils Playground Wash
134913.000000000000000,545.985596460000011,CA,1809020706,Cuddeback Lake
82339.000000000000000,333.221657680000021,CA,1802000502,Castle Creek-Sacramento River
68294.000000000000000,276.382313409999995,CA,1804001005,South Fork Stanislaus River
188984.000000000000000,764.806247539999958,CA,1807010205,Upper Piru Creek
34882.000000000000000,141.167028329999994,CA,1809020607,Dove Spring Canyon-Red Rock Canyon
106937.000000000000000,432.767424090000020,CA,1802016303,Knights Landing Ridge Cut-Tule Canal
79039.000000000000000,319.865993950000018,CA,1804000804,North Fork Merced River
49900.000000000000000,201.940651959999997,CA,1802000216,Willow Creek
86182.000000000000000,348.772051879999992,"CA,NV",1606001504,Calvada Springs
30243.000000000000000,122.390750620000006,"CA,OR",1710031101,Althouse Creek
64341.000000000000000,260.385843630000011,CA,1605010104,General Creek-Frontal Lake Tahoe
120884.000000000000000,489.209391449999998,CA,1803000306,Lake Paulina-Comanche Creek
149594.000000000000000,605.398269089999985,CA,1801021110,New River
134457.000000000000000,544.140053210000019,"CA,OR",1801020604,Jenny Creek
57019.000000000000000,230.751370820000005,CA,1809020409,Wildrose Wash
65832.000000000000000,266.416954900000007,CA,1804000308,Kellogg Creek-Big Break
509956.999999999941792,2063.768302460000086,CA,1807010700,San Nicholas Island-Santa Catalina Island
123261.000000000000000,498.831537959999991,CA,1801010302,Corbin Creek-Eel River
52478.000000000000000,212.373837089999995,CA,1804000111,Burns Creek
41061.000000000000000,166.171975949999990,CA,1803000606,Foothill Ditch-Outside Creek
45385.000000000000000,183.670582120000006,CA,1807030203,Lower Temecula Creek
161590.000000000000000,653.946590740000033,CA,1801010604,Lower South Fork Eel River
173943.000000000000000,703.936424030000012,CA,1803000905,Dog Creek-Fish Slough
29254.000000000000000,118.387961090000005,CA,1807030506,Tijuana River-Frontal Pacific Ocean
113523.000000000000000,459.421179349999989,CA,1810020107,Middle Whitewater River
44873.000000000000000,181.597527159999999,CA,1801011008,Austin Creek
108586.000000000000000,439.443149259999984,CA,1803000102,Golden Trout Creek-Kern River
80643.000000000000000,326.358532319999995,"CA,NV",1808000309,Lemmon Valley
245910.000000000000000,995.183475899999962,CA,1809010202,Hot Creek-Owens River
150685.000000000000000,609.813360109999962,CA,1810010038,Upper Homer Wash
50011.000000000000000,202.393272359999997,CA,1802012605,Lower Bear River
83771.000000000000000,339.015863830000001,CA,1802012208,Spanish Creek
217909.000000000000000,881.867328950000001,CA,1803000312,Pleitito Creek-Kern Lake Bed
79147.000000000000000,320.303788310000016,CA,1801020705,Yreka Creek-Shasta River
88691.000000000000000,358.927119010000013,CA,1809020218,Chicago Valley
66459.000000000000000,268.956445190000011,CA,1810010015,Quail Wash
65722.000000000000000,265.974630149999996,CA,1809020812,Wall Street Canyon
151215.000000000000000,611.959322290000046,CA,1806000602,Carmel Bay-Frontal Pacific Ocean
68047.000000000000000,275.383914479999987,CA,1804000205,Ingram Creek-San Joaquin River
124141.000000000000000,502.390729360000023,CA,1810020304,Upper San Felipe Creek
259862.000000000000000,1051.647079529999928,CA,1802015804,Lower Butte Creek
113804.000000000000000,460.559102989999985,CA,1802000401,Ash Creek
125075.000000000000000,506.169815749999998,CA,1804001201,Upper North Fork Mokelumne River
136104.000000000000000,550.804649290000043,CA,1804000913,Dry Creek
86450.000000000000000,349.857305160000010,CA,1809020801,Deep Creek
147831.000000000000000,598.264753349999978,CA,1810010032,Clipper Valley Wash
113503.000000000000000,459.340674939999985,CA,1802012902,Silver Creek
130355.000000000000000,527.540373799999998,CA,1802012202,Last Chance Creek
41355.000000000000000,167.363214679999999,CA,1805000204,Tulucay Creek-Frontal San Pablo Bay Estuaries
54247.000000000000000,219.536022080000009,CA,1807030304,Escondido Creek
174909.000000000000000,707.848415430000045,CA,1801020908,Bluff Creek-Klamath River
67275.000000000000000,272.257982570000024,CA,1801020902,Thompson Creek-Klamath River
147918.000000000000000,598.617803370000047,CA,1803000509,Lower Deer Creek
88545.000000000000000,358.338400250000007,CA,1803000503,Rag Gulch
123196.000000000000000,498.567532840000013,CA,1810020405,Pinkham Wash-Box Canyon Wash
128838.000000000000000,521.401260600000001,CA,1809020103,Upper Eureka Valley
76242.000000000000000,308.545965830000000,CA,1802015104,Cow Creek
83646.000000000000000,338.510462200000006,CA,1806000509,Lewis Creek
201903.000000000000000,817.088900009999975,"CA,NV",1809020215,Rock Valley
46278.000000000000000,187.283747799999986,CA,1803001204,Jacalitos Creek
81719.000000000000000,330.713857080000025,CA,1807010302,McGrath Lake-Frontal Pacific Ocean
164172.000000000000000,664.393160090000038,CA,1802000303,Medicine Lake-Paynes Creek
69480.000000000000000,281.181790369999987,CA,1805000210,San Francisco Bay
88574.000000000000000,358.454078960000004,CA,1809020503,Rose Valley
66402.000000000000000,268.726880890000018,CA,1802016104,Curry Creek-Sacramento River
107026.000000000000000,433.129657280000004,CA,1605030103,Upper East Walker River
190142.000000000000000,769.495616059999975,CA,1806000701,Headwaters Cuyama River
202337.000000000000000,818.846054640000034,CA,1810020402,Algodones Dunes-Chocolate Mountain
310248.999999999941792,1255.561460399999987,CA,1804000120,Salt Slough
68059.000000000000000,275.430985000000021,CA,1801020911,Turwar Creek-Klamath River
123022.000000000000000,497.862293019999981,"CA,NV",1605010105,Lake Tahoe
118677.000000000000000,480.278612210000006,"CA,NV",1606001010,Palmetto Wash-Frontal Fish Lake Valley
84923.000000000000000,343.677721659999975,CA,1804000608,Kaiser Creek-San Joaquin River
40840.000000000000000,165.276977829999993,CA,1802016101,Auburn Ravine
55473.000000000000000,224.496969070000006,CA,1808000316,Honey Lake
203600.000000000000000,823.958581040000013,CA,1803001003,Middle Fork Kings River
191201.000000000000000,773.781573660000049,CA,1801010901,Gualala River
142493.000000000000000,576.661251740000012,CA,1803000202,Upper South Fork Kern River
52040.000000000000000,210.601480780000003,CA,1802000205,Parker Creek
187133.000000000000000,757.316260639999996,CA,1807020308,Middle Santa Ana River
86883.000000000000000,351.612423729999989,CA,1809020509,Black Hills
94004.000000000000000,380.427307820000010,CA,1809020106,Waucoba Wash
98688.000000000000000,399.383642179999981,CA,1801020610,Horse Creek-Klamath River
56306.000000000000000,227.868661720000006,CA,1801010506,Larabee Creek
165918.000000000000000,671.459689759999947,CA,1809020320,Jubilee Wash-Amargosa River
77166.000000000000000,312.287299210000015,CA,1801010202,Upper Mad River
259093.000000000000000,1048.535027820000096,"AZ,CA",1503010413,Martinez Lake-Colorado River
79951.000000000000000,323.557971619999989,CA,1803001218,Arroyo Ramoso-El Rincon
151193.000000000000000,611.869202940000037,"AZ,CA",1503010401,Osborne Wash-Colorado River
47698.000000000000000,193.031608750000004,CA,1804000902,Rancheria Creek
139624.000000000000000,565.052345759999980,CA,1801011005,Dry Creek
40751.000000000000000,164.916705409999992,CA,1805000407,Agua Caliente Creek-Frontal San Francisco Bay Estuaries
87169.000000000000000,352.768422320000013,CA,1806001502,San Lorenzo River
177628.000000000000000,718.851284269999951,CA,1806000404,Estrella River
130310.000000000000000,527.358961000000022,CA,1801010601,Upper South Fork Eel River
88182.000000000000000,356.867667929999982,CA,1807030501,Upper Cottonwood Creek
104672.000000000000000,423.600254099999972,CA,1806000801,Upper Sisquoc River
50404.000000000000000,203.981861879999997,CA,1803000609,Deep Creek
43543.000000000000000,176.217877579999993,CA,1809020824,Halloran Wash
57009.000000000000000,230.710660069999989,CA,1802011103,Steelhead Creek
58191.000000000000000,235.497219010000009,CA,1804000114,Black Rascal Creek
77101.000000000000000,312.022117209999976,CA,1803000303,Walker Basin Creek
44750.000000000000000,181.102119979999998,CA,1809020610,Big Rock Creek-Big Rock Wash
102662.000000000000000,415.468230950000020,CA,1805000503,Tomales Bay-Bodega Bay
49953.000000000000000,202.155769850000013,CA,1802012602,Wolf Creek
117967.000000000000000,477.407794109999998,CA,1806000208,Pajaro River
83290.000000000000000,337.069382290000021,CA,1802010401,South Fork Willow Creek
102939.000000000000000,416.588392680000027,CA,1806001007,Salsipuedes Creek-Santa Ynez River
62797.000000000000000,254.137257769999991,CA,1804001402,Upper Panoche Creek
63630.000000000000000,257.505595070000027,CA,1801010403,Mill Creek
215691.000000000000000,872.890656939999985,CA,1809020314,Riggs Wash-Salt Creek
86450.000000000000000,349.856690679999986,CA,1804001304,Middle Fork Cosumnes River
85073.000000000000000,344.286454010000000,CA,1802015603,Mill Creek
60139.000000000000000,243.378082470000010,CA,1802015501,Paynes Creek
129360.000000000000000,523.513062869999999,CA,1810020101,San Gorgonio River
148356.000000000000000,600.387769290000051,CA,1803001224,Tulare Lake Bed
135857.000000000000000,549.807730630000037,CA,1810010049,Big Wash
73347.000000000000000,296.832733519999977,CA,1810010006,Rattlesnake Canyon
56712.000000000000000,229.509317509999988,CA,1803000707,Upper Cottonwood Creek
63774.000000000000000,258.091650280000010,CA,1803000713,Lower Cross Creek
55388.000000000000000,224.153815509999987,CA,1809020616,Town of Pearblossom
174625.000000000000000,706.697226200000046,CA,1805000603,Waddell Creek-Frontal Ano Nuevo Bay
126644.000000000000000,512.522299459999999,CA,1802012506,Upper South Yuba River
79176.000000000000000,320.422601180000015,CA,1806001001,Mono Creek
161290.000000000000000,652.733178199999998,CA,1801020503,Butte Valley
145801.000000000000000,590.046889630000010,CA,1801021204,Middle South Fork Trinity River
58618.000000000000000,237.224672110000000,CA,1807020302,Headwaters Santa Ana River
81097.000000000000000,328.196265509999989,CA,1802015706,Mud Creek
97649.000000000000000,395.179580890000011,CA,1806000901,San Antonio Creek
234768.000000000000000,950.093435839999984,CA,1810020414,Salton Sea
91203.000000000000000,369.091905250000025,CA,1807010206,Lower Piru Creek
263293.000000000000000,1065.533718390000104,CA,1809020819,Upper Kelso Wash
82792.000000000000000,335.055855559999998,CA,1802016304,Morrison Creek
47311.000000000000000,191.463117269999998,CA,1804001308,Lower Cosumnes River
199001.000000000000000,805.345324300000016,"CA,NV",1606001505,Pahrump Valley
67109.000000000000000,271.585185760000002,CA,1809020707,Town of Kramer Junction-Town of Jimgrey
57604.000000000000000,233.120384209999997,CA,1803000307,Grapevine Creek
81519.000000000000000,329.901964050000004,CA,1807020100,Bolsa Chica Channel-Frontal Hunington Harbour
108465.000000000000000,438.950665200000003,CA,1802000503,Slate Creek-Sacramento River
110268.000000000000000,446.248634830000015,CA,1605010201,Little Truckee River
42269.000000000000000,171.060039880000005,"CA,OR",1801020605,Iron Gate Reservoir-Klamath River
158713.000000000000000,642.301217500000007,CA,1804001006,Upper Stanislaus River
77552.000000000000000,313.849143179999999,CA,1802000217,Butte Creek-Ash Creek
70328.000000000000000,284.612796779999996,CA,1803000601,Middle Fork Tule River
41148.000000000000000,166.522739919999992,CA,1801010303,Tomki Creek
91104.000000000000000,368.691042159999995,CA,1809020608,Koehn Lake
59646.000000000000000,241.382920039999988,CA,1804000805,Bear Creek-Merced River
141869.000000000000000,574.134286050000014,CA,1807030204,Murrieta Creek
121053.000000000000000,489.895395720000010,CA,1801021105,Swift Creek-Trinity River
135873.000000000000000,549.869445410000026,CA,1804000309,Middle River-San Joaquin River
164239.000000000000000,664.667313649999983,CA,1809020404,Mill Canyon-Panamint Valley
203510.000000000000000,823.592597279999950,CA,1808000101,Upper Alkali Lake
78924.000000000000000,319.401725220000003,CA,1801020803,Moffett Creek
90127.000000000000000,364.738725480000028,CA,1804000112,San Luis Creek
55809.000000000000000,225.855635680000006,CA,1803001213,Bitterwater Creek
71009.000000000000000,287.371450799999991,CA,1802012803,Upper Middle Fork American River
146363.000000000000000,592.322610860000054,CA,1802000402,Mud Creek-McCloud River
143980.000000000000000,582.678919719999953,CA,1809020701,Nelson Lake-Bicycle Lake
48846.000000000000000,197.679021000000006,CA,1802000211,Turner Creek
108177.000000000000000,437.787996210000017,CA,1803000908,Arroyo Hondo-Fresno Slough
51750.000000000000000,209.428489089999999,CA,1809020602,Cottonwood Creek
124326.000000000000000,503.141744270000004,CA,1802015301,North Fork Battle Creek
98822.000000000000000,399.927384089999975,CA,1810020202,Upper Carrizo Creek
36763.000000000000000,148.779158819999992,CA,1805000205,Carneros Creek-Frontal San Pablo Bay Estuaries
136531.000000000000000,552.532375669999965,CA,1802015901,Honcut Creek
71894.000000000000000,290.949536400000000,CA,1802012203,Upper Indian Creek
70206.000000000000000,284.121312750000016,CA,1807010102,Rincon Creek-Frontal Pacific Ocean
247681.000000000000000,1002.352515420000032,CA,1809020813,Troy Lake
59897.000000000000000,242.400734650000004,"CA,NV",1808000311,Dry Valley Creek
177229.000000000000000,717.235474090000025,CA,1802016203,Upper Putah Creek
70125.000000000000000,283.793293650000010,CA,1807010401,Malibu Creek
101745.000000000000000,411.755333099999973,CA,1802012903,Upper South Fork American River
257614.000000000000000,1042.549023100000113,"AZ,CA",1503010104,Topock Marsh-Colorado River
182215.000000000000000,737.414300270000012,CA,1810010033,Lower Watson Wash
59152.000000000000000,239.383344039999997,CA,1810020305,Lower Borrego Valley
264566.000000000000000,1070.685321599999952,CA,1806000603,Big Creek-Frontal Pacific Ocean
138925.000000000000000,562.221510869999975,CA,1809020504,Little Dixie Wash
133969.000000000000000,542.164933420000011,CA,1802012102,Hamilton Branch
47743.000000000000000,193.212866319999989,CA,1804000303,Mormon Slough
36112.000000000000000,146.142777300000006,CA,1809020410,Jail Canyon-Warm Sulphur Springs
60876.000000000000000,246.360182040000012,CA,1801020903,Elk Creek
80329.000000000000000,325.087527430000023,CA,1801020909,Blue Creek
101390.000000000000000,410.318100410000000,CA,1803001007,Mill Flat Creek-Kings River
86680.000000000000000,350.790873729999987,CA,1810010024,Dale Lake
67705.000000000000000,273.999836840000000,CA,1809010303,Centennial Flat
81304.000000000000000,329.033224829999995,CA,1804000914,Peaslee Creek-Tuolumne River
101180.000000000000000,409.470513050000022,"CA,OR",1801010101,North Fork Smith River
76198.000000000000000,308.369293260000006,CA,1803000504,Middle Deer Creek
73044.000000000000000,295.603581019999979,CA,1801010805,Garcia River
90582.000000000000000,366.580100940000023,CA,1806000512,Chalone Creek
58879.000000000000000,238.280271180000000,CA,1805000103,Mount Diablo Creek-Frontal Suisun Bay Estuaries
49163.000000000000000,198.958768310000011,CA,1802012105,Yellow Creek
54686.000000000000000,221.310385840000009,CA,1801010507,Upper Van Duzen River
59545.000000000000000,240.975074940000013,CA,1807030408,Upper Sweetwater River
88464.000000000000000,358.009596680000016,CA,1807020401,San Diego Creek
154875.000000000000000,626.772071279999977,AZ,1503010406,Ehrenberg Wash-Colorado River
176735.000000000000000,715.237714439999991,CA,1809020807,Bell Mountain Wash-Mojave River
155120.000000000000000,627.762141430000042,CA,1802010410,Colusa Basin Drainage Canal
144385.000000000000000,584.316276030000040,CA,1809020619,Mescal Creek-Rocky Buttes
81770.000000000000000,330.917123409999988,CA,1801020611,Seiad Creek-Klamath River
119437.000000000000000,483.353239480000013,CA,1809020107,Lower Warm Springs-Frontal Salt Lake
60466.000000000000000,244.704483939999989,CA,1803001219,Arroyo Tozo-Hacienda Spillway
163645.000000000000000,662.263020869999991,CA,1801010902,Salmon Creek-Frontal Pacific Ocean
83789.000000000000000,339.088919649999980,CA,1801010102,Middle Fork Smith River
133162.000000000000000,538.898717690000012,CA,1804000121,Mud Slough-San Joaquin River
80940.000000000000000,327.558999169999993,CA,1803001004,Lower South Fork Kings River
57545.000000000000000,232.882026169999989,CA,1803000402,Upper Poso Creek
289976.000000000000000,1173.516915169999947,CA,1806001301,Jalama Creek-Frontal Santa Barbara Channel
60980.000000000000000,246.784238410000000,CA,1803000702,East Fork Kaweah River
145571.000000000000000,589.117411230000016,CA,1809010102,Dry Creek-Frontal Mono Lake
99322.000000000000000,401.949839119999979,CA,1503010405,McCoy Wash
59564.000000000000000,241.052239250000014,CA,1807010603,Upper San Gabriel River
71734.000000000000000,290.303605150000010,CA,1806000501,Santa Margarita Lake-Salinas River
163921.000000000000000,663.380201250000027,"AZ,CA",1503010403,Upper Parker Valley-Colorado River
188728.000000000000000,763.773460610000029,CA,1806000702,Upper Cuyama River
117732.000000000000000,476.455488390000028,CA,1801011006,Middle Russian River
113537.000000000000000,459.477427159999991,CA,1804001204,Lower North Fork Mokelumne River
106796.000000000000000,432.196837650000020,CA,1804000115,Duck Slough
56503.000000000000000,228.665050320000006,CA,1801010203,Middle Mad River
106300.000000000000000,430.191338970000004,CA,1805000408,San Lorenzo Creek-Frontal San Francisco Bay Estuaries
175790.000000000000000,711.413875989999951,"CA,OR",1712000703,Deep Creek
180994.000000000000000,732.473433279999995,CA,1801010501,North Fork Eel River
159276.000000000000000,644.582099309999990,CA,1802015606,Oat Creek-Sacramento River
621140.000000000000000,2513.719363990000147,MX,1810020400,Salton Sea
68837.000000000000000,278.578776930000004,CA,1807030502,Pine Valley Creek
57668.000000000000000,233.380477630000001,CA,1802000208,Canyon Creek
66506.000000000000000,269.146951619999982,CA,1809020611,Little Rock Wash
68547.000000000000000,277.406433579999998,CA,1802011501,Little Stony Creek
85031.000000000000000,344.115718920000006,CA,1803000103,Little Kern River
143158.000000000000000,579.352283380000017,CA,1806000301,Black Sulphur Spring-Carrizo Plain
145028.000000000000000,586.920836819999977,CA,1803000304,Caliente Creek
100819.000000000000000,408.009418639999978,CA,1810020102,Palm Canyon Wash
207882.000000000000000,841.288181000000009,CA,1810010044,Upper Pinto Wash
45633.000000000000000,184.674677440000011,"CA,OR",1710031202,Winchuck River
147782.000000000000000,598.066251230000034,"CA,NV",1606001502,Town of Pahrump
51786.000000000000000,209.575027229999989,CA,1804001210,Snodgrass Slough
68649.000000000000000,277.819546259999981,CA,1805000504,Abbotts Lagoon-Frontal Pacific Ocean
49932.000000000000000,202.073728060000008,CA,1806001002,Headwaters Santa Ynez River
172953.000000000000000,699.931163900000001,CA,1801021111,Big French Creek-Trinity River
60088.000000000000000,243.172014539999992,CA,1806000804,Lower Sisquoc River
113565.000000000000000,459.590329320000023,CA,1803000714,Middle Branch Cross Creek
129203.000000000000000,522.876541180000004,CA,1801021205,Lower South Fork Trinity River
118919.000000000000000,481.256821679999973,CA,1810010007,Arrastre Creek-Mellville Lake
45482.000000000000000,184.061520800000011,CA,1810010001,North Lucerne Valley
42264.000000000000000,171.040674760000002,CA,1803000708,Sand Creek
123753.000000000000000,500.819592609999972,CA,1809020309,Lower Salt Creek
57252.000000000000000,231.695818370000012,CA,1809020315,Saddle Peak Hills-Amargosa River
167194.000000000000000,676.625780899999995,CA,1808000306,Horse Lake-Willow Creek
46415.000000000000000,187.840893899999998,CA,1802012501,Downie River
98473.000000000000000,398.515463790000013,CA,1802012507,Lower South Yuba River
47540.000000000000000,192.393085820000010,CA,1802015502,Reeds Creek
43459.000000000000000,175.877374909999986,CA,1803000205,Canebrake Creek
104075.000000000000000,421.186952270000006,CA,1807020303,Lytle Creek
54135.000000000000000,219.082778090000005,CA,1806000203,Llagas Creek
86406.000000000000000,349.681807859999992,CA,1801020603,Copco Reservoir-Klamath River
62396.000000000000000,252.511687590000008,CA,1810010050,Palen Lake
82988.000000000000000,335.848385749999977,CA,1804001305,Deer Creek
46726.000000000000000,189.096877199999994,CA,1804000704,Dry Creek
155401.000000000000000,628.900457340000003,CA,1804000306,Old River
41033.000000000000000,166.056275529999994,CA,1801021108,Canyon Creek
45065.000000000000000,182.376173190000003,CA,1809020407,Myrick Spring
103440.000000000000000,418.617046430000016,CA,1802000214,Cottonwood Creek-Ash Creek
94527.000000000000000,382.546935589999975,CA,1809020605,Pine Tree Canyon
154037.000000000000000,623.378248500000041,CA,1804000802,South Fork Merced River
139654.000000000000000,565.172130779999975,CA,1807030302,Middle San Luis Rey River
111331.000000000000000,450.549119659999974,CA,1809010208,Tinemaha Creek-Owens River
242514.000000000000000,981.439446129999965,CA,1801020411,Copic Bay
43988.000000000000000,178.017085159999993,CA,1803001210,Goose Lake Canal
97676.000000000000000,395.289303309999980,CA,1801020806,Canyon Creek-Scott River
188134.000000000000000,761.368001479999975,CA,1809020306,Lower Death Valley Wash
35864.000000000000000,145.137730800000014,CA,1804000109,Dutchman Creek
144976.000000000000000,586.711275139999998,CA,1802015802,Middle Butte Creek
93564.000000000000000,378.648211220000007,CA,1802015703,Burch Creek
86027.000000000000000,348.147425590000012,CA,1802012206,Lower Indian Creek
68751.000000000000000,278.232931129999997,CA,1810010013,Quackenbush Lake-Bullion Wash
241652.000000000000000,977.950307999999950,CA,1810020411,Imperial Valley-Frontal Salton Sea
62608.000000000000000,253.372176899999999,CA,1807030504,Tecate Creek
159346.000000000000000,644.863957030000051,CA,1802015401,Clear Creek
114623.000000000000000,463.871862580000027,CA,1810020302,Coyote Creek
97828.000000000000000,395.902903270000024,CA,1802015206,Dry Creek
113332.000000000000000,458.646449169999983,CA,1809020704,Superior Lake
68749.000000000000000,278.221996760000025,CA,1803000310,Caparell Creek-Frontal Kern Lake Bed
94362.000000000000000,381.876595899999984,"CA,OR",1802000105,Goose Lake
49514.000000000000000,200.381372069999998,CA,1802000405,McCloud River Arm-Shasta Lake
151121.000000000000000,611.578339160000041,CA,1809020816,Broadwell Lake
113771.000000000000000,460.424647199999981,CA,1802011504,Middle Stony Creek
125611.000000000000000,508.339839579999989,CA,1802016307,Sherman Lake-Sacramento River
65191.000000000000000,263.823102150000011,"CA,NV",1606001511,Lucy Gray Mountains-Frontal Ivanpah Lake
79159.000000000000000,320.351903209999989,CA,1802011606,Upper Cache Creek
48734.000000000000000,197.222133780000007,CA,1801010602,East Branch South Fork Eel River
53219.000000000000000,215.374505849999991,CA,1809020501,Coso Wash
101392.000000000000000,410.326212020000014,CA,1801021102,Tangle Blue Creek-Trinity River
57340.000000000000000,232.049802330000006,CA,1804000603,Fish Creek
164736.000000000000000,666.676868160000026,AZ,1503020404,Castaneda Wash-Bill Williams River
154004.000000000000000,623.246875069999987,CA,1802000301,Horse Creek
88005.000000000000000,356.152304940000022,CA,1807030201,Upper Temecula Creek
88723.000000000000000,359.055701220000003,CA,1803000507,Old Channel Poso Creek-Alpaugh Irrigation District Canal
44522.000000000000000,180.176141250000001,CA,1809020512,Searles Valley
47255.000000000000000,191.237964419999997,CA,1809020710,Mount General
91556.000000000000000,370.522894039999983,CA,1802012806,Lower North Fork American River
162514.000000000000000,657.684657030000039,CA,1503010410,Lower Milpitas Wash
168822.000000000000000,683.213737199999969,"CA,OR",1801020409,Mills Creek-Lost River
64032.000000000000000,259.134309299999984,CA,1802000312,Squaw Creek
