areaacres,areasqkm,states,huc10,name
64380.000000000000000,260.541261140000017,CA,1804000911,Woods Creek
51851.000000000000000,209.838290029999996,CA,1805000402,Arroyo Las Positas
89166.000000000000000,360.848364039999979,CA,1809020810,Stoddard Valley
129551.000000000000000,524.287021220000042,CA,1807010203,Castaic Creek
80851.000000000000000,327.197791689999974,CA,1810010021,Fortynine Palms Canyon-Shortz Lake
30094.000000000000000,121.788802570000001,CA,1802016301,South Fork Willow Slough
108315.000000000000000,438.343381939999972,"CA,NV",1809010201,Upper Spring Canyon Creek
120616.000000000000000,488.127610880000020,CA,1807030405,Upper San Diego River
79253.000000000000000,320.734426190000022,CA,1802012108,Lower North Fork Feather River
146695.000000000000000,593.667996539999990,CA,1805000208,San Pablo Bay
173076.000000000000000,700.428921250000030,CA,1802015904,Gilsizer Slough-Snake River
64922.000000000000000,262.733947269999987,CA,1801010808,Albion River-Frontal Pacific Ocean
265664.000000000000000,1075.127003170000080,CA,1806000515,El Toro Creek-Salinas River
72530.000000000000000,293.525786859999982,CA,1801010802,Noyo River
145595.000000000000000,589.214364919999980,CA,1810010030,Bristol Lake
69648.000000000000000,281.861865930000022,CA,1810020308,Lower San Felipe Creek
107840.000000000000000,436.423619250000002,CA,1605020103,West Fork Carson River
64222.000000000000000,259.900905140000020,CA,1802012906,Weber Creek
50488.000000000000000,204.320575630000008,CA,1802015102,South Cow Creek
174036.000000000000000,704.312075359999994,CA,1804001003,North Fork Stanislaus River
127369.000000000000000,515.457077899999945,CA,1809020101,Deep Springs Lake
113900.000000000000000,460.946998670000028,CA,1807010209,Lower Santa Clara River
87949.000000000000000,355.926298180000003,CA,1801020906,Ukonom Creek-Klamath River
99959.000000000000000,404.529489710000007,CA,1810020403,Algodones Dunes
138544.000000000000000,560.681429689999959,CA,1803001202,Cole Slough-Kings River
86451.000000000000000,349.861307560000000,CA,1810010027,Marble Mountains
106326.000000000000000,430.296779860000015,CA,1810010004,Crystal Creek-Lucerne Lake
57151.000000000000000,231.288645879999990,CA,1803000705,South Fork Kaweah River
167095.000000000000000,676.223492869999973,CA,1801010105,Point Saint George-Frontal Pacific Ocean
55869.000000000000000,226.100174659999993,CA,1804001207,Jackson Creek
44825.000000000000000,181.406300969999990,CA,1803000501,Upper Deer Creek
117152.000000000000000,474.106787950000012,CA,1802000309,Burney Creek
167535.000000000000000,678.003338920000033,CA,1809020104,Lower Eureka Valley
100551.000000000000000,406.925985330000003,CA,1804000908,Clavey River
68075.000000000000000,275.495088070000008,CA,1801020608,Humbug Creek-Klamath River
65341.000000000000000,264.431647380000015,CA,1803001222,Arroyo Doblegado-Frontal Tulare Lake Bed
70603.000000000000000,285.727994579999972,CA,1808000313,Lower Long Valley Creek-Frontal Honey Lake
101648.000000000000000,411.363475160000007,CA,1809020318,Owl Lake
71798.000000000000000,290.562327929999981,CA,1801010510,Price Creek-Eel River
133464.000000000000000,540.121506240000031,CA,1805000202,Napa River
209685.000000000000000,848.581655520000027,"CA,NV",1604020405,Duck Flat Wash-Frontal Duck Lake
39569.000000000000000,160.132029549999999,CA,1807030411,Mission Bay
56231.000000000000000,227.565582439999986,CA,1804005104,French Camp Slough
55040.000000000000000,222.742290889999992,CA,1804000606,Lower South Fork San Joaquin River
54730.000000000000000,221.489504600000004,CA,1801011003,Big Sulphur Creek
73740.000000000000000,298.423064130000000,CA,1803001001,Roaring River
92696.000000000000000,375.134331959999997,CA,1806000606,Arroyo Grande Creek
68457.000000000000000,277.043181829999980,CA,1805000501,Lagunitas Creek
47078.000000000000000,190.523184369999996,CA,1805000405,Arroyo de la Laguna
135208.000000000000000,547.181267899999966,CA,1804000118,Lower Bear Creek
93119.000000000000000,376.849176670000020,CA,1803001216,Lower Kern River Flood Canal-Kern River Channel
89753.000000000000000,363.223880640000004,CA,1807010504,Lower Los Angeles River
151698.000000000000000,613.914636640000026,CA,1806000402,Cholame Creek
162744.000000000000000,658.615067999999951,CA,1809020216,Greenwater Canyon-Amargosa River
232470.000000000000000,940.795136139999954,CA,1503010202,Sacramento Wash
184322.000000000000000,745.940457450000054,"AZ,CA",1503010411,Gould Wash-Colorado River
85464.000000000000000,345.870050059999983,CA,1807030102,San Mateo Creek
44988.000000000000000,182.063652950000005,CA,1809010105,Mono Lake
105708.000000000000000,427.794477110000003,CA,1801021202,Upper Hayfork Creek
77670.000000000000000,314.324193299999990,CA,1810010010,Means Lake-Emerson Lake
54818.000000000000000,221.843965760000003,CA,1803000711,Upper Cross Creek
147888.000000000000000,598.495864490000031,CA,1806001005,Alamo Pintado Creek-Santa Ynez River
95753.000000000000000,387.505677149999997,CA,1804001302,North Fork Cosumnes River
75313.000000000000000,304.787203069999975,"CA,NV",1606001007,Huntoon Valley
64968.000000000000000,262.923522699999978,CA,1804000701,Upper Fresno River
79414.000000000000000,321.383364799999981,CA,1804000808,Ingalsbe Slough-Merced River
194322.000000000000000,786.411501749999957,CA,1801010206,Humboldt Bay-Frontal Pacific Ocean
140411.000000000000000,568.235367450000012,CA,1806000206,Tres Pinos Creek
177512.000000000000000,718.381763380000052,CA,1807010606,Lower San Gabriel River
147975.000000000000000,598.847861319999993,CA,1809020622,Rogers Lake
76223.000000000000000,308.471830899999986,CA,1810010047,Lower Pinto Wash
130756.000000000000000,529.163330960000053,CA,1802012305,Middle Middle Fork Feather River
79106.000000000000000,320.138898849999975,CA,1802015404,Bear Creek
60629.000000000000000,245.362846619999999,CA,1802012510,Yuba River
64771.000000000000000,262.123526029999994,CA,1802011101,Dry Creek
126071.000000000000000,510.204240400000003,CA,1801010504,Chamise Creek-Eel River
35331.000000000000000,142.983195580000000,"CA,NV",1605010101,Third Creek-Frontal Lake Tahoe
100462.000000000000000,406.562128359999974,CA,1804000106,Upper Los Banos Creek
235108.000000000000000,951.467216310000026,CA,1803000301,Cottonwood Creek-Kern River
232726.000000000000000,941.831013500000040,CA,1807020203,Lower San Jacinto River
75018.000000000000000,303.592304510000019,CA,1810010053,McCoy Spring
122737.000000000000000,496.709669280000014,CA,1801020501,Butte Creek
118157.000000000000000,478.176784670000018,CA,1809020312,Lower Kingston Wash
147494.000000000000000,596.900447009999993,CA,1808000303,Lower Pine Creek-Eagle Lake
130767.000000000000000,529.205800479999994,CA,1802012504,Lower North Yuba River
72575.000000000000000,293.708121559999995,CA,1802010407,Freshwater Creek
66196.000000000000000,267.891215559999978,CA,1802000215,Rush Creek-Ash Creek
67111.000000000000000,271.595425239999997,CA,1809020606,Fiddler Gulch-Goler Gulch
48946.000000000000000,198.082916710000006,CA,1802012209,East Branch North Fork Feather River
124621.000000000000000,504.332493349999993,CA,1805000301,Upper Coyote Creek
121814.000000000000000,492.975868079999998,CA,1804000803,Yosemite Creek-Merced River
59035.000000000000000,238.912763469999987,CA,1810010016,Black Rock Spring-Coyote Well
71775.000000000000000,290.471454709999989,CA,1809020705,Inscription Canyon
66342.000000000000000,268.482446760000016,CA,1802011601,Scotts Creek
139451.000000000000000,564.350615560000051,CA,1809020307,Furnace Creek Wash
46060.000000000000000,186.403956539999996,CA,1804000110,Upper Bear Creek
86265.000000000000000,349.111119900000006,CA,1801020901,Indian Creek
55880.000000000000000,226.143967470000007,CA,1804000307,Marsh Creek
97482.000000000000000,394.502350540000009,CA,1801021109,North Fork Trinity River
57778.000000000000000,233.823783300000002,"CA,OR",1710031103,East Fork Illinois River
124709.000000000000000,504.689964400000008,CA,1809020408,Fish Canyon-Panamint Valley
218962.000000000000000,886.125411829999962,CA,1803000906,Cantua Creek-Fresno Slough
52979.000000000000000,214.402174370000012,CA,1801010701,Bear River
67031.000000000000000,271.271544360000007,"CA,NV",1606001503,Stewart Valley
23521.000000000000000,95.186181469999994,"CA,NV",1606001513,Ivanpah Lake
79657.000000000000000,322.367296699999997,CA,1802016302,Willow Slough
61778.000000000000000,250.011155459999998,CA,1803001211,Browns Canyon
58970.000000000000000,238.648375700000003,CA,1802015803,Angel Slough
100561.000000000000000,406.963791780000008,CA,1810020412,Superstition Hills-Frontal Salton Sea
6705.000000000000000,27.135202410000002,"CA,MX",1807030505,1807030505
94493.000000000000000,382.408351139999979,CA,1801011009,Lower Russian River
95774.000000000000000,387.591656750000027,CA,1802015704,Pine Creek
87558.000000000000000,354.342313079999997,CA,1809010203,Rock Creek
51976.000000000000000,210.344582709999997,CA,1802015207,Lower South Fork Cottonwood Creek
110215.000000000000000,446.032282699999996,CA,1803000313,San Emigdio Creek-Frontal Buena Vista Lake Bed
146602.000000000000000,593.290709579999998,CA,1810020108,Lower Whitewater River
73932.000000000000000,299.199171920000026,CA,1801020801,East Fork Scott River
93032.000000000000000,376.494337040000005,CA,1809020219,California Valley
52386.000000000000000,212.002843339999998,CA,1803000607,Upper Tule River
162364.000000000000000,657.077737960000036,CA,1802012801,Upper North Fork American River
197072.000000000000000,797.538038420000021,CA,1810010039,Lower Homer Wash
74333.000000000000000,300.822496800000010,CA,1801021103,East Fork Trinity River
37158.000000000000000,150.377974230000007,CA,1809020402,Lee Wash
62186.000000000000000,251.664875740000014,CA,1805000403,Arroyo Mocho
161709.000000000000000,654.427660500000002,CA,1809020513,Searles Lake
101247.000000000000000,409.739014909999980,CA,1810010022,Valley Mountain
65388.000000000000000,264.622010049999972,CA,1802000313,Pit River Arm-Shasta Lake
107215.000000000000000,433.892764320000026,CA,1804000912,Moccasin Creek-Tuolumne River
145261.000000000000000,587.861339599999951,CA,1802011607,Lower Cache Creek
121067.000000000000000,489.951162529999976,CA,1809020811,Daggett Wash-Mojave River
162469.000000000000000,657.504328760000021,CA,1806000601,Carmel River
99213.000000000000000,401.510093900000015,CA,1807030202,Wilson Creek
101378.000000000000000,410.269859119999978,CA,1810020303,Borrego Valley-Borrego Sink Wash
133939.000000000000000,542.044272429999978,CA,1806000504,Paso Robles Creek-Salinas River
56960.000000000000000,230.515039870000010,CA,1802015201,Beegum Creek
62792.000000000000000,254.113854409999988,CA,1605010103,Upper Truckee River-Frontal Lake Tahoe
71187.000000000000000,288.089406119999978,CA,1802012901,Silver Fork American River
77756.000000000000000,314.674129049999976,CA,1802012201,Red Clover Creek
100368.000000000000000,406.185571040000013,"CA,OR",1801020602,John C Boyle Reservoir-Klamath River
59090.000000000000000,239.134790600000002,CA,1805000203,Sonoma Creek-Frontal San Pablo Bay Estuaries
224465.000000000000000,908.396753640000043,"CA,NV",1808000314,Skedaddle Creek
116076.000000000000000,469.754992850000008,CA,1801010803,Big River
98979.000000000000000,400.562310000000025,CA,1807010204,Upper Santa Clara River
187805.000000000000000,760.037606839999967,CA,1801010809,Alder Creek-Frontal Pacific Ocean
44757.000000000000000,181.131102510000005,CA,1802016201,Eticuera Creek
246850.000000000000000,998.988759419999951,CA,1809010301,Shepherd Creek-Owens River
90302.000000000000000,365.445818529999997,OR,1710031206,Mack Arch Cove-Pacific Ocean
62045.000000000000000,251.093852379999987,CA,1803001205,Zapato Chino Creek
87300.000000000000000,353.300208290000000,CA,1809020102,Marble Canyon
168197.000000000000000,680.685641010000040,CA,1810020406,Salt Creek
115399.000000000000000,467.012354549999998,CA,1605030201,Upper West Walker River
83202.000000000000000,336.715205029999993,CA,1806000510,San Lorenzo Creek
57539.000000000000000,232.859055299999994,CA,1803000502,Upper White River
47657.000000000000000,192.863907949999998,CA,1809020802,West Fork Mojave River
119497.000000000000000,483.599636180000005,CA,1807030305,San Marcos Creek-Frontal Gulf of Santa Catalina
108748.000000000000000,440.095802639999988,CA,1802000304,Bear Creek
41061.000000000000000,166.171426450000013,CA,1804000301,Corral Hollow Creek
210264.000000000000000,850.928554549999944,"CA,NV",1809020301,Upper Death Valley Wash
91738.000000000000000,371.256989139999973,CA,1808000315,Honey Lake Valley-Frontal Honey Lake
180210.000000000000000,729.299114870000039,"CA,NV",1605010205,City of Reno-Truckee River
134491.000000000000000,544.277799459999983,CA,1802012505,Middle Yuba River
90230.000000000000000,365.154500279999979,CA,1802016102,Coon Creek
85486.000000000000000,345.956365360000007,CA,1804000609,Big Creek
91669.000000000000000,370.978779280000026,CA,1810010028,Sheep Hole Mountains
100138.000000000000000,405.253820039999994,CA,1809020617,Tropico Hill-Oak Creek
95728.000000000000000,387.405005879999976,CA,1803000203,Middle South Fork Kern River
52270.000000000000000,211.533581700000013,CA,1803000706,Dry Creek
48678.000000000000000,196.995350760000008,CA,1810010005,Silver Creek-Rabbit Lake
59624.000000000000000,241.295284210000005,CA,1807020309,Santiago Creek
59572.000000000000000,241.084685000000007,CA,1804001208,Upper Mokelumne River
185732.000000000000000,751.647157020000009,CA,1801021001,South Fork Salmon River
53174.000000000000000,215.193231120000007,CA,1801010505,Basin Creek-Eel River
176889.000000000000000,715.858296640000049,CA,1802000310,Kosk Creek-Pit River
52779.000000000000000,213.591737150000000,CA,1807030406,San Vicente Creek
63799.000000000000000,258.192183100000022,CA,1804000909,North Fork Tuolumne River
63615.000000000000000,257.447986500000013,CA,1809020105,Racetrack Valley
85493.000000000000000,345.987373779999984,CA,1802000206,North Fork Pit River
325544.999999999941792,1317.461904629999935,CA,1806001503,Monterey Bay
86664.000000000000000,350.725413150000008,CA,1805000406,Alameda Creek
106094.000000000000000,429.357745039999998,CA,1809020510,Teagle Wash
149919.000000000000000,606.715539769999964,CA,1803001002,Upper South Fork Kings River
334496.000000000000000,1353.687275920000047,"AZ,CA",1503010107,Colorado River-Lake Havasu
97167.000000000000000,393.228332620000003,CA,1803001217,Avenal Creek-Alamo Solo Spring
70827.000000000000000,286.631858899999997,CA,1809020321,Anvil Spring Canyon
97230.000000000000000,393.483229979999976,CA,1807030103,Aliso Creek-Frontal Gulf of Santa Catalina
50400.000000000000000,203.967374900000010,CA,1804001202,South Fork Mokelumne River
180842.000000000000000,731.857674520000046,CA,1801010201,Redwood Creek
52962.000000000000000,214.334941979999996,CA,1807010601,Dominguez Channel
157958.000000000000000,639.247530449999999,CA,1805000101,Wooden Valley Creek-Frontal Suisun Bay Estuaries
58582.000000000000000,237.077768689999999,CA,1807030412,San Diego Bay
171791.000000000000000,695.227686629999994,CA,1503010203,Lower Piute Wash
59835.000000000000000,242.150362250000001,CA,1804000903,Eleanor Creek
100573.000000000000000,407.013181879999991,CA,1802012306,South Fork Feather River
122810.000000000000000,497.003320719999977,CA,1808000304,Upper Susan River
146200.000000000000000,591.662768039999946,"CA,NV",1606001008,Chiatovich Creek-Frontal Fish Lake Valley
43359.000000000000000,175.471917120000001,CA,1804000702,Coarse Gold Creek
82275.000000000000000,332.961291500000016,CA,1803000302,Tehachapi Creek
39506.000000000000000,159.876875750000011,CA,1809020623,Rock Creek-Buckhorn Lake
44278.000000000000000,179.190268949999989,CA,1803000610,Lower Tule River
230320.000000000000000,932.093929900000035,CA,1809020825,Soda Lake
167014.000000000000000,675.895975819999990,"AZ,CA",1503010701,Picacho Wash-Colorado River
65427.000000000000000,264.780523570000014,CA,1802011102,American River
54242.000000000000000,219.514687519999995,CA,1802010402,Walker Creek
64565.000000000000000,261.291456089999997,CA,1804001403,Larious Creek-Silver Creek
59905.000000000000000,242.434189720000006,CA,1806000802,La Brea Creek
126856.000000000000000,513.377738929999964,CA,1806000207,Lower San Benito River
105733.000000000000000,427.896670470000004,CA,1807010607,Alamitos Bay-San Pedro Bay
118166.000000000000000,478.212952850000022,CA,1802015604,Upper Thomes Creek
104040.000000000000000,421.042485720000002,CA,1810010048,Hayfield Lake-Lake Tamarisk
74220.000000000000000,300.364736789999995,CA,1809020313,Kingston Peak
42097.000000000000000,170.365335780000009,CA,1804001303,South Fork Cosumnes River
254200.000000000000000,1028.735058989999970,CA,1802010408,Colusa Trough
46676.000000000000000,188.896054090000007,CA,1804000101,Little Dry Creek
92426.000000000000000,374.044567289999975,CA,1806000902,Shuman Canyon-Frontal Pacific Ocean
73994.000000000000000,299.447999310000000,CA,1801010404,Elk Creek
74421.000000000000000,301.178713519999974,CA,1806000201,Tequisquita Slough
104513.000000000000000,422.956583050000006,CA,1801020502,Red Rock Valley-Antelope Creek
171968.000000000000000,695.943578989999992,CA,1807010207,Sespe Creek
123529.000000000000000,499.915255709999997,CA,1801010704,Cooksie Creek-Frontal Pacific Ocean
57079.000000000000000,230.996045740000000,CA,1803000903,Fancher Creek-Fancher Creek Canal
207265.000000000000000,838.789722279999978,CA,1808000201,Cold Spring Creek-Madeline Plains
92580.000000000000000,374.665480909999985,CA,1802016305,Ulatis Creek
85433.000000000000000,345.742867289999992,"CA,NV",1606001507,Potosi Wash
154337.000000000000000,624.591785800000025,"CA,OR",1802000103,Willow Creek-Frontal Goose Lake
47179.000000000000000,190.931856710000005,CA,1803000604,Yokohl Creek
103674.000000000000000,419.564287779999972,CA,1801010401,Black Butte River
113221.000000000000000,458.199984920000020,CA,1809020304,Emigrant Wash
78776.000000000000000,318.803467640000008,CA,1801020804,Kidder Creek-Scott River
71517.000000000000000,289.423768960000018,CA,1804000107,Lower Chowchilla River
143770.000000000000000,581.831170639999982,CA,1801020403,Mowitz Creek-Clear Lake
66458.000000000000000,268.952674979999983,CA,1809010206,Bishop Creek
188632.000000000000000,763.381829329999960,CA,1803001208,Goose Lake Slough-Jerry Slough
153101.000000000000000,619.590926190000005,CA,1802000212,Blacks Canyon-Pit River
58660.000000000000000,237.392549000000002,CA,1809020603,Jawbone Canyon
229952.000000000000000,930.603176240000039,CA,1802012303,Sierra Valley
74439.000000000000000,301.251595459999976,CA,1810010019,Cleghorn Pass
64373.000000000000000,260.512969059999989,CA,1802012603,Middle Bear River
59105.000000000000000,239.196275719999988,CA,1802012804,North Fork Middle Fork American River
47109.000000000000000,190.647645780000005,CA,1801021106,Browns Creek
106085.000000000000000,429.321658510000020,CA,1810010042,Martins Well-Danby Lake
133751.000000000000000,541.281435190000025,CA,1810010036,Cadiz Valley
65422.000000000000000,264.759813570000006,CA,1804000601,Mono Creek
53283.000000000000000,215.634270189999995,CA,1809020405,Mesquite Spring
118994.000000000000000,481.563735109999982,CA,1809020814,Manix Wash-Mojave River
122309.000000000000000,494.976004649999993,CA,1810020203,Lower Carrizo Creek
76685.000000000000000,310.340211850000003,CA,1802015302,South Fork Battle Creek
155131.000000000000000,627.805425789999958,CA,1804000113,Mud Slough
66773.000000000000000,270.228058540000006,CA,1802000403,Squaw Valley Creek
119901.000000000000000,485.233881849999989,CA,1803001214,Antelope Valley-Antelope Plain
95424.000000000000000,386.175949679999974,CA,1802015707,Jewett Creek-Sacramento River
43588.000000000000000,176.398807870000013,CA,1809020702,Goldstone Lake
107312.000000000000000,434.287289620000024,"CA,MX",1807030413,Mission Beach-Frontal Pacific Ocean
152904.000000000000000,618.793337680000036,CA,1807010201,Headwaters Santa Clara River
185378.000000000000000,750.215744889999996,CA,1803000909,Tumey Gulch-FresnoSlough
142211.000000000000000,575.520482010000023,CA,1801010806,Usal Creek-Frontal Pacific Ocean
84396.000000000000000,341.547817179999981,CA,1802016204,Middle Putah Creek
248396.000000000000000,1005.246666989999994,CA,1503010408,Palo Verde Valley
92827.000000000000000,375.666310140000007,"CA,OR",1801020404,Rock Creek-Lost River
50016.000000000000000,202.410648299999991,CA,1807030403,San Dieguito River
64958.000000000000000,262.881048510000028,CA,1802015204,Upper South Fork Cottonwood Creek
279776.000000000000000,1132.238111379999964,CA,1806000604,Santa Rosa Creek-Frontal Pacific Ocean
220574.000000000000000,892.648745599999984,CA,1806000507,San Antonio River
39204.000000000000000,158.655891849999989,CA,1803000316,Buena Vista Lake Bed
79733.000000000000000,322.674699139999973,CA,1804001102,North Fork Calaveras River
53225.000000000000000,215.400554519999986,CA,1810020306,Fish Creek Wash
179841.000000000000000,727.808066260000032,CA,1606001508,Mesquite Valley
143170.000000000000000,579.401850899999999,CA,1802011604,North Fork Cache Creek
209921.000000000000000,849.540352470000016,CA,1810020409,New River
82445.000000000000000,333.651187460000017,CA,1807010404,Garapito Creek-Frontal Santa Monica Bay
43368.000000000000000,175.507812389999998,CA,1810010025,Amboy Crater
124570.000000000000000,504.129814800000020,CA,1805000304,Saratoga Creek-Frontal San Francisco Bay Estuaries
47742.000000000000000,193.209523009999998,CA,1802012904,Rock Creek
47491.000000000000000,192.193712570000002,CA,1804000203,Del Puerto Creek
147056.000000000000000,595.128258940000023,CA,1809020411,Surprise Canyon-Panamint Valley
81212.000000000000000,328.661279739999998,CA,1804000304,Bear Creek
71348.000000000000000,288.740247360000012,CA,1801020904,Clear Creek
107893.000000000000000,436.635540240000012,CA,1809020805,Upper Fremont Wash
190376.000000000000000,770.441735210000047,CA,1806000513,Arroyo Seco
55226.000000000000000,223.496302700000001,CA,1803000505,Lower White River
315391.000000000058208,1276.368967180000027,CA,1809010304,Owens Lake
41807.000000000000000,169.191254740000005,CA,1802012103,Butt Creek
43773.000000000000000,177.148055859999999,CA,1804001001,Clark Fork
109297.000000000000000,442.318876400000022,CA,1802000203,Dry Creek-South Fork Pit River
67072.000000000000000,271.435179220000009,CA,1801011001,East Fork Russian River
126662.000000000000000,512.592162320000057,CA,1809020507,Grapevine Canyon
259748.000000000000000,1051.185937140000078,CA,1806001402,Santa Cruz Island
84810.000000000000000,343.221982620000006,CA,1805000409,San Mateo Creek-Frontal San Francisco Bay Estuaries
84718.000000000000000,342.849826090000022,CA,1803001005,Dinkey Creek
79837.000000000000000,323.094094620000021,CA,1807030409,Lower Sweetwater River
133101.000000000000000,538.652523699999961,CA,1802012106,Middle North Fork Feather River
199250.000000000000000,806.354581120000034,CA,1503010105,Upper Chemehuevi Wash
126036.000000000000000,510.058718090000013,"CA,NV",1809020207,Funeral Mountains-Amargosa River
108278.000000000000000,438.196967910000012,CA,1805000104,Suisun Bay
260827.000000000000000,1055.553364419999980,CA,1807010502,Upper Los Angeles River
219885.000000000000000,889.862600550000025,CA,1802000307,Hat Creek
87751.000000000000000,355.122515959999987,CA,1801010508,Yager Creek
46579.000000000000000,188.504427959999987,CA,1804000906,Middle Tuolumne River
186981.000000000000000,756.703324240000029,CA,1801010103,South Fork Smith River
45691.000000000000000,184.908441100000005,CA,1809020808,Wild Wash
96098.000000000000000,388.902127360000009,CA,1803000403,Middle Poso Creek
113937.000000000000000,461.097160970000004,CA,1802010411,Sutter Basin
132012.000000000000000,534.245687490000023,CA,1809020620,Bissell Hills
88600.000000000000000,358.560576930000025,CA,1803000703,North Fork Kaweah River
141873.000000000000000,574.153277279999998,CA,1806000302,Carrizo Plain-Soda Lake
75394.000000000000000,305.116800990000002,CA,1806000705,Huasna River
69402.000000000000000,280.865057139999976,CA,1801021004,Salmon River
35791.000000000000000,144.845180349999993,CA,1807020402,Newport Bay-Frontal Pacific Ocean
81524.000000000000000,329.922962059999975,CA,1801020703,Little Shasta River
129985.000000000000000,526.043284159999985,"CA,NV,OR",1712000701,Twentymile Creek
46161.000000000000000,186.812151199999988,CA,1804001205,Sutter Creek
182913.000000000000000,740.236752150000029,CA,1801010204,Lower Mad River
50200.000000000000000,203.156355749999989,CA,1802000209,Warm Springs Valley-Pit River
106577.000000000000000,431.310255069999982,CA,1801010502,Woodman Creek-Eel River
39184.000000000000000,158.576854630000014,"CA,OR",1710031203,Whalehead Creek-Frontal Cape Ferrelo
64263.000000000000000,260.068937360000007,CA,1807010604,Walnut Creek
77692.000000000000000,314.416814110000018,CA,1804005102,Littlejohns Creek
161726.000000000000000,654.495768630000043,CA,1807020306,Temescal Wash
43505.000000000000000,176.063152279999997,CA,1810020105,Deep Canyon
42740.000000000000000,172.967102299999993,CA,1802015402,Stillwater Creek
141950.000000000000000,574.465772150000021,CA,1804001211,Lower Mokelumne River
183586.000000000000000,742.962418950000028,CA,1809020822,Baxter Wash-Mojave River
74202.000000000000000,300.291392330000008,CA,1803000305,Tejon Creek
169393.000000000000000,685.523926070000016,CA,1810010045,Middle Pinto Wash
82948.000000000000000,335.686973430000023,CA,1810010008,Iron Ridge-Galway Lake
141756.000000000000000,573.676885090000042,CA,1803000106,Bull Run Creek-Kern River
48525.000000000000000,196.376701730000008,CA,1802015701,Toomes Creek
59906.000000000000000,242.434878629999986,CA,1808000301,Upper Pine Creek
158630.000000000000000,641.966271610000035,CA,1808000307,Lower Susan River-Frontal Honey Lake
90456.000000000000000,366.069856080000022,CA,1802012502,Upper North Yuba River
282894.000000000000000,1144.855797180000081,"AZ,NV",1503010103,Silver Creek Wash-Colorado River
61320.000000000000000,248.156987509999993,CA,1804000612,Fine Gold Creek
161282.000000000000000,652.700466249999977,CA,1804000705,Lower Fresno River
128365.000000000000000,519.484267479999971,"CA,NV",1605030203,Desert Creek
55512.000000000000000,224.652199169999989,CA,1806000204,Uvas Creek
85938.000000000000000,347.785107939999989,CA,1801020413,Badger Basin-Willow Creek
63560.000000000000000,257.224169840000002,CA,1801020606,Cottonwood Creek
51736.000000000000000,209.371182900000008,CA,1805000601,Pescadero Creek
74275.000000000000000,300.585614309999983,CA,1806000805,Orcutt Creek-Corralitos Canyon
48832.000000000000000,197.619506510000008,CA,1806001003,Santa Cruz Creek
217354.000000000000000,879.621328250000033,CA,1809020310,Red Pass Lake-Salt Creek
111414.000000000000000,450.887781150000023,CA,1802010405,Logan Creek
66680.000000000000000,269.848296950000019,CA,1804000104,Little Panoche Creek
97201.000000000000000,393.366443119999985,CA,1803000206,Kelso Creek
181296.000000000000000,733.694851839999956,CA,1809020614,Amargosa Creek
43491.000000000000000,176.005454189999995,CA,1803000709,Horse Creek-Kaweah River
125531.000000000000000,508.017735029999983,CA,1802015601,Antelope Creek
59598.000000000000000,241.188729950000010,CA,1810010002,Ericksen Dry Lake
51583.000000000000000,208.753482439999999,CA,1810010051,Mesquito Spring